Latitude,Longitude,Bedrooms,Bathrooms,Square Feet,Year Built
33.36376445,-111.6397214,6,2.5,1923,2000
33.17837272,-111.5443072,4,1.75,1698,2005
33.43093243,-112.2698145,3,2,1226,1998
33.66036436,-112.1503411,3,2,1764,2019
33.26166565,-111.885094,3,2,1235,2001
33.47771441,-112.3315244,6,2.5,3605,2004
33.44137791,-112.3114873,3,2,1471,1998
33.45120965,-111.9702062,4,4,2379,2020
33.30265954,-111.6213914,5,2,2142,2018
33.33396101,-111.6978702,4,2.5,2010,2003
33.4554218,-112.0879521,2,1,807,1955
33.48610042,-111.9322769,3,2,2000,1957
33.6003375,-112.4230864,3,3,1862,2023
33.40189234,-112.2323354,6,2.5,2157,2001
33.27771004,-111.7434432,6,3,2745,2014
33.31731893,-111.9191221,4,2,2009,1984
33.25344193,-111.8137996,4,2,2158,2003
33.36102701,-111.6304915,5,2,1642,2000
33.41102911,-111.6448363,3,3,1459,2005
33.69979818,-112.2931906,3,2,1702,1992
33.34490163,-111.7713934,5,2,1377,1988
33.32632058,-111.7357654,4,2.5,1672,2006
33.71641849,-112.2237405,3,2,1531,1994
33.68927009,-112.2294957,4,2,2179,1998
33.32920013,-112.1145664,7,4.5,3979,2020
33.72078855,-112.0794156,4,2.5,1967,2003
33.12917983,-111.5346347,3,2,1590,2017
33.49847982,-112.2863462,3,2,2031,1990
33.40769816,-111.7099063,3,1.75,1316,1971
33.46888552,-112.247251,4,2.5,1431,2009
33.40692188,-112.2753626,4,2,1768,2004
33.71502088,-112.1238819,3,2,1694,1998
33.26262006,-111.990564,5,3,3072,1993
33.24654331,-111.7873337,4,2.5,1947,2017
33.34307723,-111.7657587,4,2.5,1573,2005
33.28103342,-111.7028347,3,2.5,1688,2011
33.6751367,-112.2151432,3,2,1565,2001
33.41862223,-112.2757369,3,2,1392,2007
33.3188527,-111.8669163,4,2,1824,1995
33.30870012,-111.821536,5,2,2051,2001
33.24725329,-111.8560382,4,2.5,2060,1997
33.63535044,-112.1711227,3,2.5,1623,1995
33.37895547,-112.1139706,4,2,1732,2005
33.27300736,-111.899528,4,2,2412,1996
33.5967367,-112.3128829,3,1,1066,2002
33.40740929,-112.3120686,5,3,2281,2023
33.44659811,-111.6809364,3,2,1309,2000
33.61188123,-112.3865569,7,2.5,3031,2005
33.65125709,-112.1885685,5,3,2635,1997
33.24510461,-111.7285376,7,3,2746,2013
33.65508613,-112.2509773,3,2,1428,1976
33.33159592,-111.9799528,4,2,2054,1990
33.64098137,-112.0091546,5,2.5,2217,1995
33.21074717,-111.5748709,4,2,1494,2006
33.66617572,-112.2601145,3,2,1283,2000
33.50511209,-112.5007942,4,3,2503,2020
33.46858034,-111.9458748,3,2,1590,1961
33.67097487,-111.9864585,4,2.75,2986,1982
33.69072407,-112.2840438,4,2,1648,1999
33.47888233,-112.5572563,3,2,1278,2005
33.67786178,-111.9952467,4,3,1913,1988
33.52893672,-112.4467981,5,3,1982,2022
33.61603405,-112.2704901,3,2,1859,1995
33.48823586,-112.4100004,3,2,1568,2017
33.43688198,-112.2654536,5,3,2365,2019
33.68513167,-112.2494921,3,2.5,1605,1989
33.51301865,-111.9733977,4,2,1732,1956
33.67737385,-111.9743954,3,2,1312,1993
33.51728738,-112.4025786,2,2,1474,1994
33.33395491,-111.6763962,5,3,2039,2023
33.55407464,-112.0415568,3,2,1340,1994
33.36608942,-111.7162118,5,2,1711,1988
33.52451868,-112.2909975,3,2,1128,1988
33.35803827,-112.0962082,4,1.75,1933,2004
33.76716666,-112.18724,7,4,3639,2009
33.3102159,-111.8716657,3,2,1534,1994
33.62792206,-112.3653098,4,2,1582,2005
33.39955037,-112.3734874,4,2,1989,2006
33.04810302,-111.9975977,4,2,2102,2005
33.33844276,-112.0880213,4,2,1740,2003
33.67382663,-112.1137012,3,2,1280,1997
33.58836928,-112.3770863,4,2,1502,2002
33.17787483,-111.5788683,3,2,1334,2008
33.46256595,-111.9000358,6,2,1775,1961
33.76985913,-112.0836939,3,2,1701,2004
33.80060158,-111.9993444,3,2,1536,2019
33.48759294,-112.6692789,2,2,1524,2022
33.41967834,-112.3910095,5,3,1847,2005
33.29069166,-111.8229063,4,2,1655,1993
33.67881444,-112.1942095,4,2,2113,1998
33.39289849,-111.7153677,5,3,2198,1993
33.04879219,-112.0071547,5,2.5,2216,2005
33.60539702,-112.0151966,2,1,1010,1972
33.38875062,-112.6249432,3,2,1902,2005
33.59979956,-112.3935273,4,3,2568,2016
33.75069709,-112.1151917,6,3,2900,2006
33.55354541,-112.2598525,4,2,1899,2023
33.31048317,-111.7434985,5,3.5,2279,2006
33.32364795,-112.1899943,5,3,2260,2021
32.2219995,-111.041549,4,3,2254,2006
30.13774219,-81.71390603,2,2,1045,1985
26.68080897,-81.78410861,5,3,3333,2022
30.16846557,-81.79152851,3,2,1478,2001
28.34683859,-81.49611805,4,3,2324,2018
28.22365233,-81.29141703,4,2,2265,2021
27.83512411,-82.74113702,4,2,1429,1972
28.71491225,-81.54038533,3,2,1339,1993
33.65981434,-112.119049,3,2,1221,1983
33.73523803,-112.4362667,4,2,1848,2023
33.69481845,-112.1417809,3,2.5,1432,1996
33.71005511,-112.4215706,5,3,2062,2023
33.63763646,-112.4911408,5,3,3109,2005
33.19477644,-111.8080722,3,2,1373,2001
33.27600863,-111.9394274,3,2,1295,1990
33.2383494,-111.6226772,4,2,1688,2003
33.64955676,-112.384444,2,2,865,1997
33.43694764,-112.3224218,3,2,1817,2006
33.29412772,-111.8513543,6,4,2894,1988
33.13309758,-111.5581449,7,2.5,2177,2007
33.32410744,-111.7529773,3,2,1637,2020
33.31094615,-111.7067841,3,2,1311,2003
33.45974655,-112.3436614,4,2,1750,2005
33.41253479,-112.2215689,3,2,1621,2008
33.36161314,-111.8242637,3,2,1421,1983
29.27530489,-81.07941434,3,2,1477,1979
29.52548239,-81.22692296,4,2,1988,2023
38.79979887,-90.49468499,3,1,1005,1957
33.56003816,-112.2344296,3,2,1008,1982
27.90702144,-81.98274982,3,3,2542,2003
28.39998179,-81.36038766,3,2,1564,1988
29.59279766,-95.51454267,3,2,1776,2016
30.20879508,-95.45578123,3,2,1305,1979
30.33970974,-95.48998642,2,1,832,1960
33.28737987,-111.845117,5,2,2388,1999
33.38830632,-112.0007068,3,2.5,1186,2017
33.6885124,-112.3342603,6,2.5,2544,2006
33.70761607,-112.1543439,4,2,1481,1997
33.06261126,-112.0284893,4,2,1689,2016
33.64461909,-112.1133085,4,2.5,2068,1997
29.14798694,-80.97569676,3,2,1523,1976
33.57141149,-112.2956634,3,2,1074,2002
32.31188375,-110.9943895,4,2,2262,1963
32.37640881,-111.0814501,4,3,2038,1997
32.49102879,-110.941129,4,2,1666,2000
33.18784855,-111.6026641,5,3,1806,2005
33.27427785,-111.9290821,5,3,2541,1993
33.30241118,-111.851867,4,2,1471,1994
33.40534644,-112.1274943,4,2.5,2097,2002
33.22981256,-111.7083653,4,3,2113,2010
28.79710202,-81.66082082,3,2,1577,2022
28.17392026,-82.28203032,4,2,2410,2002
28.19144182,-81.33242918,3,2,1848,2012
30.11762878,-81.55657278,3,2,1873,2002
30.3906762,-81.72978088,3,1,1026,1955
25.69467718,-80.46985053,3,3,2609,2013
25.58329308,-80.37867918,4,2,1281,1999
25.70665636,-80.38553514,4,3,1960,1985
26.6755766,-80.24033602,4,2,2288,2003
25.73318917,-80.34877015,4,3,1938,1988
28.57374737,-81.3001394,4,2,1206,1976
27.8911021,-82.32392434,3,2,1281,1984
27.9054524,-82.30686827,3,2,1388,1972
27.01356139,-82.02600372,3,2,2020,2019
28.52943915,-81.73058379,3,2,1214,2000
27.87325102,-82.3092676,4,2,1946,2005
28.52137702,-82.56518618,3,2,1977,1988
28.49517117,-82.58889167,3,2,1651,2004
27.98448485,-82.30507037,4,3,2384,2006
28.0558844,-82.61196542,4,3,1243,1982
27.76759016,-82.32264702,3,2,1347,1995
27.84818832,-82.31293291,5,3,2675,2005
27.81495503,-82.33654787,4,3,1799,2002
28.23855653,-82.72607136,2,2,1261,1974
28.77067216,-81.75860472,2,2,1683,1959
28.07241231,-82.47167947,3,2,1002,1959
27.72039851,-82.43772764,3,3,1951,2016
27.82659171,-82.56346953,3,2,1608,1969
28.00723254,-82.43398308,2,2,1211,1939
27.85224603,-82.62633713,3,1,1072,1956
28.17350654,-82.76351797,2,1,1027,1971
28.16867972,-82.70534289,3,1,1153,1965
27.99505113,-82.78708464,4,2,1511,1955
28.55616356,-81.91199018,4,2,1679,2019
28.56486295,-81.1886726,4,2,2223,2007
28.26259806,-82.74426829,3,2,1461,2021
28.46337911,-81.27943513,3,2,1639,1990
28.61615977,-81.35722867,3,2,1736,1964
28.11643846,-81.97040053,3,2,1101,1971
28.20974419,-81.51063821,3,2,1987,2014
28.5963617,-81.24370163,4,3,2524,1993
28.04130699,-81.96461756,3,2,1250,2022
28.45214215,-81.58349456,4,2,2158,2005
28.03087453,-82.40265002,3,2,1281,1960
28.18992348,-82.36440931,3,2,1841,2005
28.08655739,-81.49238489,3,2,1732,2006
27.82577049,-82.76243072,2,1,891,1938
28.1669157,-81.32791698,4,2,1955,2022
28.0429526,-82.75204424,2,2,1495,1980
27.01654393,-82.09641469,3,2,1577,1975
27.7898936,-82.65928985,3,3,1289,1940
28.18065388,-81.61667407,5,3,2426,2023
27.81909102,-82.26678025,4,4,3330,2022
27.73257222,-82.44377607,3,2,1884,2010
27.84357069,-82.18096913,3,2,1357,2002
29.29107092,-81.09100055,3,3,2299,1956
29.01206326,-80.99499869,4,3,2163,2020
28.18214303,-82.68125776,3,2,1281,1978
28.38020338,-82.7089861,3,2,1697,1980
28.06919889,-81.97773599,2,2,1312,2023
28.63790478,-81.17417484,4,3,1822,1991
28.28108561,-82.71372537,3,2,1277,1977
29.62027473,-95.79968972,5,3.1,2770,2022
29.37623862,-95.41917608,4,3,2238,2023
29.46869498,-94.90861309,2,2,1452,1970
30.29095535,-95.30462887,3,2,1208,2022
29.44249705,-95.28285152,1,1,1602,1981
27.93996797,-82.34048073,3,2,1292,1975
29.78677949,-95.15553125,3,2,1725,1983
30.202376,-95.42614722,4,3,1835,2023
30.30515168,-95.0781932,3,2,1245,2000
29.70026857,-95.6386398,3,2,1621,2005
29.67551559,-95.36312911,4,2,1420,1955
30.05428181,-95.3473284,3,2,2108,2009
30.43744931,-95.51584821,3,2,1201,2002
28.02170871,-81.93690051,3,2,1213,2010
29.51250203,-95.21591396,3,2,1663,1974
29.72575274,-95.37663346,3,2.1,1881,2023
35.59430284,-97.53214304,3,2,1749,1997
29.76066129,-95.67701103,3,2,1707,1972
29.85974842,-95.47445646,3,2,1718,2000
30.08439802,-95.82241822,3,2,1555,2020
29.82353951,-95.82770611,3,2,1254,2020
29.49359097,-95.06296102,5,4.1,4595,2013
30.10673321,-95.39631256,4,2,1921,2009
29.54806745,-95.12757659,4,2.1,2663,1982
29.87512668,-95.67307131,4,2.1,2199,2018
36.05875634,-115.2513253,3,3,1542,2006
36.28692097,-115.1956354,3,2,1456,2021
36.08375439,-115.2585788,4,3,2890,1997
36.20530678,-115.3225987,3,3,1452,2004
36.23002479,-115.2647189,3,3,1332,2006
36.30654383,-115.274966,3,2,1572,1999
36.21346742,-115.3331039,2,2,1546,1996
36.24338565,-115.1903509,3,2,1375,1998
36.11753438,-115.3084082,4,3,2575,2000
29.57043364,-95.57325654,2,2,1142,1982
35.9828047,-115.2402827,3,3,1798,2006
36.09485803,-115.0173993,4,3,3030,2007
36.21559598,-115.1025,4,3,1713,2019
36.23683618,-115.1317835,3,2,1460,2001
36.1850445,-115.3171137,4,3,2499,2004
36.05767189,-115.2256754,4,4,3013,2021
35.91926972,-115.0929058,3,3,1904,2018
36.28851178,-115.076072,3,2,1386,2006
36.29202038,-115.3062583,3,3,1587,1999
36.12222337,-115.2849221,3,3,1477,2003
36.24112782,-115.1815604,3,2,1384,1993
36.02015311,-115.2235785,3,2,1625,2001
36.29438962,-115.3258641,3,3,1802,2019
36.23965933,-115.3073146,2,2,1625,1992
35.99325471,-115.2676057,3,3,1757,2023
36.19407074,-115.3676492,4,3,2113,2000
26.31031045,-80.12858973,3,2,1277,1958
25.55854999,-80.43752604,2,2,1917,1946
26.68255253,-80.04229125,4,3,2107,1976
32.06299682,-110.7090695,4,3,2894,2013
25.98105148,-80.1834407,3,3,2028,2013
25.51095299,-80.41722813,3,3,2096,2004
26.04726696,-80.15448223,3,3,1717,1991
25.62085379,-80.36204248,3,2,1542,1983
25.95846748,-80.34020828,4,3,1832,1997
26.32025566,-80.2607223,4,5,3176,1977
25.96133969,-80.31712105,3,2,1369,1987
25.67671955,-80.43487998,4,2,1902,1981
25.90961138,-80.18317696,3,2,1615,1955
25.71928425,-80.34685428,3,2,1432,1959
28.83659163,-81.30189337,2,1,983,1958
28.56349061,-81.55322659,4,2,1808,2000
26.60060349,-81.93794832,3,2,2177,2005
26.13151515,-81.73979924,5,3,1797,1998
26.14510818,-81.73327169,2,2,1526,1999
26.51908746,-81.61301438,4,3,2021,2023
28.51615572,-81.29430031,5,4,3924,1997
29.50581497,-81.21135134,4,2,2020,2023
28.36326542,-81.45989264,3,2,1748,1991
33.88988696,-84.61608999,4,3,2147,2000
34.30088293,-83.96276019,3,3,1271,2023
34.21842588,-83.86659643,4,3,2649,2023
30.30721957,-95.43617646,2,1,1217,1950
30.16782135,-95.12691688,4,2,1594,2021
29.58467348,-95.50626507,3,2,1557,1985
29.90811906,-95.60495652,3,2,1953,1995
29.60259111,-95.57743615,6,3.1,3190,1990
29.52246197,-95.72610494,4,2.1,2543,2012
30.36214589,-95.60347429,3,2,895,2019
29.99160763,-95.49722041,4,2.1,2507,1973
30.05974322,-95.34924342,3,2,1685,1977
38.68570239,-90.52603637,3,4,2917,1988
36.27182756,-115.2177494,4,3,2292,2021
36.30662582,-115.3052463,3,3,1843,2020
29.76445622,-95.82764825,4,3,2443,2019
30.18405836,-95.53972765,4,2.1,2561,1988
36.11521437,-115.3412123,4,3,3119,1989
35.98492508,-115.0638478,2,2,1255,1999
36.09092643,-115.0440211,3,2,1392,1988
36.06091503,-115.0278102,3,3,2021,2018
36.03700011,-114.907802,4,4,2527,2019
36.20616256,-115.2271154,2,2,1104,1978
36.03253652,-115.1262273,3,2,1596,2000
35.9962269,-115.3471743,4,3,3772,2006
36.32174614,-115.2979644,3,3,2415,2017
36.16067041,-115.0481183,3,3,1179,2003
36.00560013,-115.2180884,5,4,2512,2014
33.59830316,-112.0139052,4,2,1339,1961
33.67884193,-112.2906043,3,2,1238,1989
35.99463231,-115.1802369,3,2,1666,1985
36.20775342,-115.2954777,2,2,1416,1989
35.62881313,-97.70933026,4,2,1823,2023
30.2467374,-81.73432231,2,3,1425,1986
30.27625745,-81.59673139,2,1,712,1946
30.22226902,-81.81937889,4,2,1954,1995
30.18655251,-81.75495858,3,2,1534,1978
30.18255879,-81.72591934,2,2,1374,1988
34.0992012,-84.89376059,2,2,1768,2022
33.56222978,-112.0304998,5,3,2244,1974
33.25942466,-111.9418568,3,2,1506,1996
33.34924095,-111.770875,3,2,1146,1984
30.33374454,-81.53286918,3,3,1556,2020
25.93257028,-80.16814851,4,3,2771,1957
25.87743629,-80.32210902,4,3,2090,1997
30.16229615,-81.63135223,2,3,1527,1986
30.2372374,-81.38238091,4,4,2630,2015
30.47569821,-81.60765824,4,2,1823,2003
35.21047922,-97.4336303,2,1,1180,1962
35.60122265,-97.67284488,3,2,1820,2019
35.35699548,-97.51691545,3,2,1726,2010
29.53927141,-95.53218882,4,2,2311,2008
29.69028934,-95.36933376,3,2,1069,1952
30.32506636,-95.07710166,3,2,931,2020
29.80870925,-95.73419733,4,2.1,2439,2005
36.31536968,-115.3012332,3,3,1569,2004
29.97224124,-95.70201581,4,2.1,2039,2002
30.4482098,-95.43173229,4,2,1661,2022
30.46514967,-95.47507544,4,3,1988,2023
30.0321469,-95.50445951,4,3.1,3466,2004
29.58812113,-95.57621275,4,3,2652,2018
29.81977512,-95.66076358,3,2,1836,2017
29.6287269,-95.81047367,4,4,2680,2022
30.15266931,-95.49213223,4,2.1,2008,1981
29.79682455,-94.95452695,3,2,2078,1980
30.03846619,-95.62416164,3,2,1583,2015
29.95756529,-95.28060536,2,2,1116,2021
29.68056298,-95.66431783,4,2.1,2419,1992
30.04900627,-95.37733617,3,2,1124,1983
29.50631316,-95.14646765,3,2.1,1861,1983
29.60881985,-95.44151665,3,2,2008,1996
29.57260002,-95.6685097,4,3,3494,2002
29.61268314,-95.34793093,3,2,2362,1985
30.38335443,-95.58886387,4,2.1,1913,2011
29.89113152,-95.64424896,3,2.2,1715,1997
29.8189284,-95.80247884,4,2.1,2661,2019
29.90593603,-95.67181749,4,3.1,3542,2007
29.6693929,-95.72445185,3,2,1704,2001
29.96307473,-95.18941104,4,2.1,2431,1997
28.0738738,-81.67899431,3,2,1804,2019
28.55297336,-81.12948788,5,4,2908,2006
27.00092374,-82.01179697,3,2,2071,2023
27.90659692,-82.52451803,3,2,1233,1951
34.00891257,-84.01965104,4,3,2447,1987
33.89565378,-84.04596275,3,3,2027,2006
34.10516813,-84.27036967,4,4,3228,2016
27.86645969,-82.33943978,5,3,2495,2022
27.91604464,-82.43736472,3,3,2690,2008
28.66086736,-81.45381903,4,2,1922,2011
28.507429,-81.26109774,3,2,1666,1997
28.019964,-81.73789004,3,1,1210,1955
27.99335591,-80.73524589,4,2,1724,2023
28.18594985,-82.28950732,4,2,1889,2007
28.66470098,-81.32692671,3,2,2116,1988
33.15211742,-96.68032401,4,2,2186,2006
32.97593009,-96.64285673,3,2,1942,1980
32.61592966,-97.46242758,3,2,2250,2022
32.94425136,-97.22715623,4,2,2531,1988
32.43988504,-97.6859383,4,2,1740,2008
32.63816526,-97.04025356,3,2,1440,1982
32.6522679,-96.75089529,5,2,1225,1970
32.59685061,-97.37657332,4,4,2719,2011
32.54704237,-97.29220273,3,2,1561,2004
35.1641418,-80.84932828,4,3,1948,1971
35.23288696,-80.75758164,3,2,1082,1956
33.940732,-84.47326826,4,2,1733,1967
28.14772051,-82.47506325,5,4,3450,2007
28.16021602,-81.97396016,3,2,1502,2022
28.18402908,-82.34695076,5,3,2331,2004
28.04262882,-81.50070106,5,3,1976,2023
28.48714856,-81.25538819,4,2,2074,2005
28.06030458,-81.75546377,3,1,1401,1930
28.79777289,-81.75523277,4,4,2737,2022
28.95096045,-81.22020338,4,2,1694,2005
28.50119888,-81.28167962,4,2,1431,1954
29.5278801,-81.20519524,4,2,1887,2005
27.97772945,-82.29292766,4,3,2584,2003
28.03501667,-82.44010257,4,3,1968,2020
27.07861577,-82.22873971,3,2,1162,1979
28.52112137,-81.14378217,3,2,1628,2000
28.24630723,-82.23755621,3,2,1470,2022
28.30625427,-81.19359944,3,2,1458,2022
27.90160363,-82.37181016,3,3,2087,2009
28.28710835,-81.57297207,5,3,2602,2023
29.64099262,-81.20706415,4,3,2400,2000
28.25109127,-81.33736331,3,2,1697,2017
28.32052176,-82.65663737,3,2,1370,1976
28.16044399,-81.46658538,5,3,2302,2022
27.79677716,-82.70219366,3,3,2238,1980
26.84547316,-82.02405444,3,3,2469,2023
28.24739082,-81.43501763,4,3,2071,2023
28.81465278,-81.31552696,3,2,1640,2000
27.96220323,-82.48710381,3,2,1361,2006
27.97898947,-82.77194748,2,2,954,1926
27.44223199,-82.59979309,3,3,1745,2001
27.88511409,-82.36099126,4,2,1717,1996
27.98648043,-82.41382049,3,2,1583,2022
28.3811939,-81.43893327,3,2,1846,1996
28.77059396,-81.33910773,3,2,2031,1988
28.21605988,-81.3195709,4,3,3159,2021
27.76749201,-82.44249602,3,2,1899,1981
32.92427453,-96.88205522,3,2,1515,1960
32.77189945,-97.49312248,3,2,1411,2003
33.38066371,-96.53088602,4,2,1665,2017
33.24944331,-96.84756177,5,3,2912,2012
32.90303811,-97.09135051,4,3,3569,2004
32.91571421,-96.94199401,4,3,2340,2020
32.82764202,-97.33718391,5,3,3635,2008
32.71329157,-97.17302029,3,2,1371,1984
33.18567099,-97.05818619,3,2,1627,1994
33.30527195,-96.54141803,3,2,1552,2023
32.65616222,-97.09145764,4,2,1837,1986
32.63143896,-97.31173391,4,2,1493,2015
32.76461938,-96.48714589,3,2,1559,2015
32.95427105,-97.10289324,3,2,2012,1987
32.75277737,-96.98825729,3,2,1831,2011
33.25911096,-97.027188,3,2,1927,2020
32.78179857,-97.20067535,3,2,1776,2005
33.09051937,-96.729661,5,4,2644,1994
33.05522725,-96.54407419,3,2,1525,1975
32.93628347,-97.35249125,3,2,1269,2007
32.32324332,-96.61975928,3,2,1754,2022
32.82884861,-97.20946994,3,2,1766,1981
33.08685468,-96.6959667,3,2,1305,1976
32.73519312,-97.41877339,3,1,1433,1943
32.64141491,-97.04547995,3,2,1716,1980
33.18250335,-96.54816036,4,2,961,2023
33.21324145,-97.150602,3,3,2223,2001
32.66560134,-97.05802361,3,3,1786,1986
32.85109601,-97.21508801,3,2,1533,1947
32.88981448,-97.36860465,3,2,1438,2002
32.45374039,-96.86457419,3,2,2685,1971
32.85944643,-97.21699682,3,2,1143,1988
32.65867864,-97.39336915,3,1,1279,1952
32.87862085,-97.16192149,4,3,2114,1973
33.14228531,-96.67656494,3,2,2046,1998
32.74282359,-96.43598471,3,2,1736,2015
32.46858169,-97.73353444,4,2,1808,2002
32.69812726,-96.62509319,3,2,1262,1970
32.90777212,-96.60376669,4,3,2477,1986
32.80844717,-96.97311961,3,2,1214,1988
32.8972487,-96.61188651,3,3,1421,1986
32.72173987,-97.46564872,3,2,1264,1955
33.07319618,-97.32394293,3,2,1487,2007
32.75723008,-96.57988927,3,2,1380,1985
32.92666943,-96.69499358,4,3,2046,1974
32.99644338,-96.75599125,4,3,2538,1973
33.17461689,-96.95524961,3,2,1365,2015
32.5937369,-97.18770418,4,3,2869,2022
32.74560489,-96.90548735,3,1,1001,1945
32.87850112,-97.07914815,4,2,1258,1958
33.08707544,-96.73678791,4,2,2090,1986
33.08285514,-96.92530659,3,2,1482,1975
32.48033403,-96.97625441,3,2,1424,2000
35.24987013,-80.66326285,3,3,1836,2012
35.1600679,-80.88460446,3,2,1726,1968
35.00783584,-80.7842931,6,4,3782,2007
33.09779037,-97.07576402,4,2,2440,1997
30.45530243,-95.51101496,3,2,967,2022
30.36225448,-95.52806418,3,2.1,1889,2021
30.41479533,-95.61304249,4,3,2991,2023
29.64882804,-95.17011346,3,2,1299,1977
29.55494004,-95.55990647,4,2.1,3153,2006
38.75040434,-90.24306069,3,1,1247,1952
29.89192969,-95.56713066,4,2.1,2566,1996
29.61081035,-95.55697624,2,1,918,1982
29.71983366,-95.78898152,4,2.1,2304,2009
29.85314212,-95.40675484,3,2,1164,2006
29.70211555,-95.24188376,4,2,1297,1955
29.89063309,-95.71353968,4,2,1828,2020
29.93446981,-95.65599323,3,2,1543,2009
30.07171988,-95.18447624,3,2.1,1615,1985
29.81608858,-95.84752329,3,2.1,1921,1997
29.58041123,-95.12696729,3,2.1,2162,1993
29.59591693,-95.56276541,4,2.1,2319,1988
30.1456802,-95.4201444,3,2,1853,2020
29.65037481,-95.33160291,4,2,1660,2003
29.62721914,-95.70586701,3,2,2288,1999
30.39077223,-95.49216877,4,2.1,2747,2005
29.79090576,-95.63541994,4,2.1,2428,1984
29.57585432,-95.14267413,4,3,3174,2018
30.06958403,-95.40598385,3,2,1703,2015
30.03900892,-95.08792448,3,2,1632,2011
30.04181126,-95.22763055,3,1.1,1010,1978
29.82607399,-95.68459307,4,2.1,2341,2013
29.55115199,-95.61365103,4,2.1,2424,1983
30.12774862,-95.43470251,3,2,1806,2015
29.55498408,-95.35666278,3,2,2098,2001
30.34522993,-95.49325632,3,2,1301,2004
30.01034531,-95.80005708,2,1,1107,1981
29.54273038,-95.56051311,3,2,2107,2019
29.89773593,-95.66856077,3,2,1364,2009
30.23829269,-95.42478093,4,2.1,2555,1972
29.63145425,-95.37191833,3,2.1,1619,2017
29.91443046,-95.72877787,4,2.1,2268,2014
30.03302112,-95.66318344,4,2,1627,2008
36.03269143,-115.1241854,4,3,2060,1992
